queue_id,canonical_name,main_category,subcategory,research_section,district,address,latitude,longitude,notes,primary_source,source_url,coordinate_status,verification_status,priority,data_collected_at
RQ-b4b22fbdad6e,Makro — Riviera FEC,Торговля и рынки,Makro anchor-store branch,supermarkets (28 объектов найдено),Tashkent (Riviera FEC mall),,,,Supermarket inside Riviera family entertainment center,en.wikipedia.org,https://en.wikipedia.org/wiki/Makro_(Uzbekistan),Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Высокий,2026-07-19
RQ-dca53256de9b,Makro Express,Торговля и рынки,Makro small-format 24/7 express stores,supermarkets (28 объектов найдено),Citywide,,,,New small-format express variant of Makro identified in a Tashkent field survey of chains,en.wikipedia.org,https://en.wikipedia.org/wiki/Tashkent_supermarket_chains_of_uzbekistan_produce_department_ranking,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Высокий,2026-07-19
RQ-f6929dc573e1,Green Apple Market,Торговля и рынки,Green Apple Market — supermarket chain,supermarkets (28 объектов найдено),Yashnabad district (Baykurgan St. 1) / also Abdurauf Fitrat St. location,,,,Wide range of food and household goods with home delivery,GoldenPages,https://www.goldenpages.uz/en/company/?Id=77590,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Высокий,2026-07-19
RQ-bb50e3493560,Baraka Market,Торговля и рынки,Baraka Market — neighborhood-format retail chain,supermarkets (28 объектов найдено),Tashkent (Asaka St. 35),,,,Consumer-goods retail network in neighborhood-store format,Yandex Maps,https://yandex.com/maps/org/baraka_market/189625915293/,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Высокий,2026-07-19
RQ-a119b9d1832f,Magnum — Integro Mall hypermarket,Торговля и рынки,"Magnum Cash & Carry (Kazakh chain), first Uzbekistan hypermarket",supermarkets (28 объектов найдено),"Tashkent (Bunyodkor Ave. 52, Integro multifunctional center, Block B)",,,,"Opened Dec 11, 2021; >5,000 sqm sales floor, 20,000+ SKUs, own bakery/tandoor; company then planned further hyper/supermarket openings in 2022-2023",gazeta.uz,https://www.gazeta.uz/ru/2021/12/14/magnum/,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Высокий,2026-07-19
RQ-d04995e42fc3,Carrefour — Karatash St. (first Uzbekistan store),Торговля и рынки,"Carrefour, operated under franchise by Majid Al Futtaim (UAE)",supermarkets (28 объектов найдено),Tashkent (Karatash St.),,,,"First international supermarket brand to enter Uzbekistan, opened end of December 2020; features food court, tandoor, sushi bar, bakery, MyClub loyalty app",east-fruit.com,https://east-fruit.com/en/news/first-carrefour-store-opened-in-uzbekistan-what-does-this-mean-for-the-market/,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Высокий,2026-07-19
RQ-4fc4cec96e09,Carrefour — Samarkand Darvoza mall,Торговля и рынки,Carrefour branch,supermarkets (28 объектов найдено),Tashkent (Samarqand Darvoza mall),,,,One of the follow-up stores opened March-April 2021,tashkenttimes.uz,https://tashkenttimes.uz/business/6200-carrefour-to-open-supermarkets-at-samarkand-darvoza-and-compass-malls,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Высокий,2026-07-19
RQ-421101d709a7,Carrefour — Compass mall,Торговля и рынки,Carrefour branch,supermarkets (28 объектов найдено),Tashkent (Compass mall),,,,One of the follow-up stores opened March-April 2021,tashkenttimes.uz,https://tashkenttimes.uz/business/6200-carrefour-to-open-supermarkets-at-samarkand-darvoza-and-compass-malls,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Высокий,2026-07-19
RQ-05071ce11e54,Asia.uz Supermarket,Торговля и рынки,Asia.uz — local supermarket chain,supermarkets (28 объектов найдено),Yunusabad district (Bogishamol St. 90) / also Badamzar location,,,,Local chain with multiple listed branches (Nukus St. location also found),GoldenPages,https://www.goldenpages.uz/en/company/?Id=101300,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Высокий,2026-07-19
RQ-ca535fabca7f,Galmart — Tashkent City Mall,Торговля и рынки,"Galmart (Kazakh premium family-supermarket chain), first store outside Kazakhstan",supermarkets (28 объектов найдено),"Tashkent (Botyr Zakirov St. 7, Tashkent City Mall)",,,,"Technical opening Aug 25, 2024; ~6,000 sqm premium-segment store, chain's 11th location overall and 1st outside Kazakhstan, operating since 2011 in Kazakhstan",spot.uz,https://www.spot.uz/ru/2024/08/28/galmart-opening/,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Высокий,2026-07-19
RQ-b8dbdcfde961,Tegen,Торговля и рынки,Tegen — grocery/sausage-products retail chain,supermarkets (28 объектов найдено),"Mirzo-Ulugbek district (Karasu 1st massif, HQ)",,,,Founded 1997; 27 branches per 2GIS; own sausage/deli production (104 product varieties) sold through its store network,2GIS,https://2gis.uz/tashkent/branches/70000001036467640,Нет координат — геокодировать минимум по двум источникам,Веб-исследование; требуется координатная и ручная проверка,Высокий,2026-07-19
